access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,query_type,rowcount,access_method,destination,status,anomaly_marker
ACC-000532,2026-04-22 12:26:00,USR-0063,user.0063,IT,Marketing_Assets,medium,SELECT,39436,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000420,2026-04-22 12:33:00,USR-0006,user.0006,IT,Payroll,low,SELECT,554,SQL,local_workstation,success,
ACC-001398,2026-04-22 12:49:00,USR-0084,user.0084,Engineering,PII_Database,medium,API,111,SQL,cloud_storage,success,
ACC-001003,2026-04-22 13:07:00,USR-0063,user.0063,IT,Marketing_Assets,low,API,36206,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000481,2026-04-22 13:18:00,USR-0089,user.0089,HR,Customer_DB,low,SELECT,797,SQL,local_workstation,success,
ACC-000062,2026-04-22 13:23:00,USR-0041,user.0041,IT,GL_Ledger,low,SELECT,280,SQL,internal_share,success,
ACC-000663,2026-04-22 13:28:00,USR-0069,user.0069,Finance,GL_Ledger,medium,SELECT,58,BI_Tool,internal_share,success,
ACC-000018,2026-04-22 13:36:00,USR-0098,user.0098,Engineering,PII_Database,low,EXPORT,76,BI_Tool,internal_share,success,
ACC-000147,2026-04-22 13:39:00,USR-0046,user.0046,Engineering,Source_Code,low,SELECT,785,BI_Tool,cloud_storage,success,
ACC-000411,2026-04-22 13:44:00,USR-0079,user.0079,Sales,Source_Code,low,EXPORT,871,SQL,local_workstation,success,
ACC-001210,2026-04-22 13:50:00,USR-0035,user.0035,Sales,Source_Code,low,API,327,API,internal_share,success,
ACC-000383,2026-04-22 13:56:00,USR-0054,user.0054,Finance,GL_Ledger,low,EXPORT,119,SQL,internal_share,success,
ACC-001469,2026-04-22 14:06:00,USR-0008,user.0008,HR,GL_Ledger,low,EXPORT,31,BI_Tool,cloud_storage,success,
ACC-000882,2026-04-22 14:16:00,USR-0026,user.0026,Marketing,Source_Code,low,SELECT,165,API,internal_share,success,
ACC-001005,2026-04-22 14:27:00,USR-0007,user.0007,Engineering,Source_Code,low,EXPORT,1293,BI_Tool,internal_share,success,
ACC-000396,2026-04-22 14:28:00,USR-0015,user.0015,Finance,Customer_DB,medium,SELECT,10,API,internal_share,success,
ACC-000119,2026-04-22 14:45:00,USR-0041,user.0041,IT,Customer_DB,medium,API,109,API,local_workstation,success,
ACC-000474,2026-04-22 14:55:00,USR-0005,user.0005,Finance,Marketing_Assets,low,EXPORT,301,API,internal_share,success,
ACC-000381,2026-04-22 14:58:00,USR-0038,user.0038,HR,Customer_DB,low,API,25,API,cloud_storage,success,
ACC-001309,2026-04-22 15:19:00,USR-0062,user.0062,Engineering,Marketing_Assets,low,SELECT,28,BI_Tool,cloud_storage,success,
ACC-001088,2026-04-22 15:40:00,USR-0089,user.0089,HR,GL_Ledger,medium,SELECT,543,SQL,internal_share,success,
ACC-000888,2026-04-22 15:48:00,USR-0055,user.0055,IT,GL_Ledger,low,API,236,SQL,local_workstation,success,
ACC-000193,2026-04-22 15:51:00,USR-0090,user.0090,HR,Marketing_Assets,medium,SELECT,289,SQL,local_workstation,success,
ACC-001353,2026-04-22 15:55:00,USR-0005,user.0005,Finance,Payroll,low,EXPORT,217,API,local_workstation,success,
ACC-001496,2026-04-22 16:01:00,USR-0043,user.0043,Marketing,Marketing_Assets,low,EXPORT,6814,API,local_workstation,success,
ACC-001063,2026-04-22 16:05:00,USR-0020,user.0020,Finance,Customer_DB,low,API,2252,API,local_workstation,success,
ACC-000790,2026-04-22 16:08:00,USR-0092,user.0092,HR,Payroll,low,API,56,API,internal_share,success,
ACC-000777,2026-04-22 16:11:00,USR-0095,user.0095,Marketing,Payroll,low,API,272,BI_Tool,internal_share,success,
ACC-000714,2026-04-22 16:30:00,USR-0063,user.0063,IT,Source_Code,low,EXPORT,652,API,local_workstation,success,
ACC-000146,2026-04-22 16:33:00,USR-0042,user.0042,Finance,Marketing_Assets,low,EXPORT,817,API,cloud_storage,success,
ACC-000829,2026-04-23 09:19:00,USR-0004,user.0004,Sales,Source_Code,low,EXPORT,426,BI_Tool,local_workstation,success,
ACC-000485,2026-04-23 09:21:00,USR-0060,user.0060,IT,Source_Code,low,EXPORT,149,SQL,internal_share,success,
ACC-000787,2026-04-23 09:33:00,USR-0030,user.0030,Marketing,Source_Code,low,API,93,BI_Tool,local_workstation,success,
ACC-000671,2026-04-23 09:42:00,USR-0072,user.0072,Engineering,Marketing_Assets,low,SELECT,3731,API,local_workstation,success,
ACC-000150,2026-04-23 10:22:00,USR-0037,user.0037,Sales,Customer_DB,low,SELECT,902,API,internal_share,success,
ACC-001276,2026-04-23 10:34:00,USR-0026,user.0026,Marketing,Marketing_Assets,low,SELECT,197,SQL,local_workstation,success,
ACC-000660,2026-04-23 10:35:00,USR-0015,user.0015,Finance,PII_Database,restricted,EXPORT,5524,API,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-001115,2026-04-23 10:36:00,USR-0036,user.0036,Finance,Source_Code,low,EXPORT,466,SQL,local_workstation,success,
ACC-000722,2026-04-23 10:37:00,USR-0012,user.0012,Engineering,Payroll,medium,EXPORT,626,SQL,local_workstation,success,
ACC-000089,2026-04-23 10:41:00,USR-0086,user.0086,Sales,Source_Code,low,SELECT,23,SQL,local_workstation,success,
ACC-000024,2026-04-23 11:19:00,USR-0031,user.0031,Engineering,GL_Ledger,low,EXPORT,705,SQL,local_workstation,success,
ACC-000903,2026-04-23 11:20:00,USR-0015,user.0015,Finance,GL_Ledger,low,API,16,API,local_workstation,success,
ACC-000555,2026-04-23 11:29:00,USR-0089,user.0089,HR,Source_Code,low,EXPORT,867,BI_Tool,local_workstation,success,
ACC-000007,2026-04-23 11:40:00,USR-0038,user.0038,HR,Marketing_Assets,medium,EXPORT,30,BI_Tool,local_workstation,success,
ACC-000968,2026-04-23 11:41:00,USR-0039,user.0039,HR,PII_Database,medium,API,1520,SQL,internal_share,success,
ACC-001124,2026-04-23 11:59:00,USR-0035,user.0035,Sales,Customer_DB,low,API,181,BI_Tool,local_workstation,success,
ACC-000225,2026-04-23 12:13:00,USR-0001,user.0001,Sales,Marketing_Assets,low,SELECT,35,API,internal_share,success,
ACC-000195,2026-04-23 12:19:00,USR-0032,user.0032,Sales,PII_Database,low,SELECT,923,SQL,internal_share,success,
ACC-001224,2026-04-23 12:28:00,USR-0015,user.0015,Finance,Source_Code,low,API,17,API,internal_share,success,
ACC-000816,2026-04-23 12:29:00,USR-0016,user.0016,IT,Source_Code,medium,SELECT,379,API,internal_share,success,
ACC-000921,2026-04-23 12:38:00,USR-0088,user.0088,IT,PII_Database,low,SELECT,56,SQL,local_workstation,success,
ACC-000385,2026-04-23 13:13:00,USR-0008,user.0008,HR,GL_Ledger,medium,API,58,API,local_workstation,success,
ACC-000986,2026-04-23 13:35:00,USR-0045,user.0045,IT,Source_Code,low,EXPORT,346,SQL,local_workstation,success,
ACC-001358,2026-04-23 13:36:00,USR-0058,user.0058,Marketing,Marketing_Assets,low,EXPORT,565,SQL,local_workstation,success,
ACC-000469,2026-04-23 13:38:00,USR-0038,user.0038,HR,Source_Code,low,API,25,API,local_workstation,success,
ACC-000013,2026-04-23 13:44:00,USR-0037,user.0037,Sales,Source_Code,low,API,861,API,local_workstation,success,
ACC-001483,2026-04-23 14:04:00,USR-0002,user.0002,Sales,Customer_DB,low,API,35001,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000165,2026-04-23 14:04:00,USR-0068,user.0068,IT,Marketing_Assets,medium,SELECT,7083,API,local_workstation,success,
ACC-000460,2026-04-23 14:23:00,USR-0054,user.0054,Finance,Customer_DB,low,API,120,API,local_workstation,success,
ACC-000275,2026-04-23 14:29:00,USR-0053,user.0053,Engineering,Customer_DB,low,API,1086,BI_Tool,local_workstation,success,
ACC-000977,2026-04-23 14:33:00,USR-0063,user.0063,IT,Marketing_Assets,low,SELECT,866,API,cloud_storage,success,
ACC-000240,2026-04-23 14:53:00,USR-0019,user.0019,Marketing,Customer_DB,low,API,204,API,internal_share,success,
ACC-000293,2026-04-23 14:58:00,USR-0095,user.0095,Marketing,Marketing_Assets,low,API,231,SQL,internal_share,success,
ACC-000016,2026-04-23 15:17:00,USR-0039,user.0039,HR,GL_Ledger,low,EXPORT,1221,API,local_workstation,success,
ACC-000355,2026-04-23 15:18:00,USR-0046,user.0046,Engineering,PII_Database,medium,EXPORT,526,BI_Tool,local_workstation,success,
ACC-001490,2026-04-23 15:18:00,USR-0088,user.0088,IT,GL_Ledger,low,SELECT,42,BI_Tool,local_workstation,success,
ACC-000805,2026-04-23 15:28:00,USR-0019,user.0019,Marketing,Marketing_Assets,low,API,313,BI_Tool,internal_share,success,
ACC-000297,2026-04-23 15:37:00,USR-0048,user.0048,Sales,Customer_DB,low,API,60,BI_Tool,local_workstation,success,
ACC-001027,2026-04-23 15:41:00,USR-0096,user.0096,IT,Customer_DB,low,EXPORT,1616,SQL,internal_share,success,
ACC-001250,2026-04-23 15:45:00,USR-0045,user.0045,IT,Payroll,medium,API,281,BI_Tool,internal_share,success,
ACC-000754,2026-04-23 15:45:00,USR-0028,user.0028,Engineering,Marketing_Assets,low,SELECT,4068,SQL,local_workstation,success,
ACC-001268,2026-04-23 15:55:00,USR-0042,user.0042,Finance,Payroll,low,API,471,BI_Tool,internal_share,success,
ACC-000904,2026-04-23 16:08:00,USR-0032,user.0032,Sales,GL_Ledger,low,API,757,SQL,local_workstation,success,
ACC-000458,2026-04-23 16:20:00,USR-0016,user.0016,IT,Marketing_Assets,low,SELECT,463,BI_Tool,local_workstation,success,
ACC-000902,2026-04-23 16:24:00,USR-0082,user.0082,Marketing,GL_Ledger,low,SELECT,53,BI_Tool,local_workstation,success,
ACC-000122,2026-04-23 16:33:00,USR-0051,user.0051,IT,Customer_DB,low,EXPORT,81,API,local_workstation,success,
ACC-001408,2026-04-23 16:48:00,USR-0018,user.0018,IT,PII_Database,low,API,323,BI_Tool,local_workstation,success,
ACC-000361,2026-04-23 16:51:00,USR-0050,user.0050,Finance,Customer_DB,low,API,267,API,internal_share,success,
ACC-000033,2026-04-23 16:55:00,USR-0081,user.0081,Engineering,PII_Database,low,EXPORT,762,SQL,internal_share,success,
ACC-001432,2026-04-24 00:13:00,USR-0016,user.0016,IT,Source_Code,restricted,API,186477,SQL,personal_usb,success,NIGHT_BULK_EXPORT_CRITICAL
ACC-000779,2026-04-24 00:55:00,USR-0011,user.0011,HR,PII_Database,low,EXPORT,31254,BI_Tool,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000522,2026-04-24 09:15:00,USR-0015,user.0015,Finance,Source_Code,medium,SELECT,20,BI_Tool,cloud_storage,success,
ACC-000543,2026-04-24 09:35:00,USR-0051,user.0051,IT,Customer_DB,medium,EXPORT,79,BI_Tool,internal_share,success,
ACC-000994,2026-04-24 09:38:00,USR-0034,user.0034,Engineering,GL_Ledger,medium,EXPORT,21456,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-001291,2026-04-24 10:02:00,USR-0061,user.0061,HR,PII_Database,low,API,851,SQL,internal_share,success,
ACC-000847,2026-04-24 10:08:00,USR-0017,user.0017,HR,Marketing_Assets,low,API,748,BI_Tool,local_workstation,success,
ACC-001298,2026-04-24 10:11:00,USR-0024,user.0024,IT,Customer_DB,low,SELECT,645,SQL,internal_share,success,
ACC-000471,2026-04-24 10:13:00,USR-0090,user.0090,HR,Payroll,low,API,134,SQL,local_workstation,success,
ACC-000693,2026-04-24 10:14:00,USR-0004,user.0004,Sales,Source_Code,low,SELECT,301,SQL,internal_share,success,
ACC-000266,2026-04-24 10:14:00,USR-0087,user.0087,Engineering,GL_Ledger,medium,SELECT,49,SQL,local_workstation,success,
ACC-000306,2026-04-24 10:35:00,USR-0021,user.0021,Marketing,Marketing_Assets,low,EXPORT,83,API,cloud_storage,success,
ACC-000403,2026-04-24 10:48:00,USR-0083,user.0083,IT,Source_Code,medium,API,446,SQL,local_workstation,success,
ACC-001259,2026-04-24 10:52:00,USR-0035,user.0035,Sales,PII_Database,low,EXPORT,364,SQL,internal_share,success,
ACC-000503,2026-04-24 10:53:00,USR-0006,user.0006,IT,GL_Ledger,medium,SELECT,316,API,cloud_storage,success,
ACC-000186,2026-04-24 11:01:00,USR-0029,user.0029,Marketing,Payroll,low,EXPORT,104,SQL,cloud_storage,success,
ACC-001493,2026-04-24 11:28:00,USR-0057,user.0057,Marketing,Customer_DB,medium,SELECT,960,API,local_workstation,success,
ACC-001482,2026-04-24 11:32:00,USR-0056,user.0056,IT,GL_Ledger,medium,EXPORT,183,SQL,internal_share,success,
ACC-001279,2026-04-24 12:17:00,USR-0014,user.0014,Sales,Marketing_Assets,low,API,185,API,local_workstation,success,
ACC-000235,2026-04-24 12:19:00,USR-0014,user.0014,Sales,GL_Ledger,low,EXPORT,376,SQL,local_workstation,success,
ACC-001055,2026-04-24 12:25:00,USR-0017,user.0017,HR,PII_Database,low,API,1103,API,local_workstation,success,
ACC-000885,2026-04-24 12:30:00,USR-0093,user.0093,HR,Payroll,low,API,456,BI_Tool,local_workstation,success,
ACC-000366,2026-04-24 12:30:00,USR-0085,user.0085,HR,Marketing_Assets,low,API,484,SQL,internal_share,success,
ACC-000453,2026-04-24 12:31:00,USR-0024,user.0024,IT,Source_Code,low,SELECT,976,SQL,local_workstation,success,
ACC-000365,2026-04-24 12:42:00,USR-0099,user.0099,IT,Marketing_Assets,low,SELECT,157,BI_Tool,local_workstation,success,
ACC-001383,2026-04-24 12:51:00,USR-0072,user.0072,Engineering,GL_Ledger,medium,SELECT,3266,SQL,local_workstation,success,
ACC-000735,2026-04-24 12:59:00,USR-0096,user.0096,IT,Source_Code,low,EXPORT,1970,BI_Tool,local_workstation,success,
ACC-000632,2026-04-24 12:59:00,USR-0020,user.0020,Finance,GL_Ledger,low,EXPORT,930,API,internal_share,success,
ACC-001429,2026-04-24 13:00:00,USR-0018,user.0018,IT,Customer_DB,low,API,345,API,internal_share,success,
ACC-000786,2026-04-24 13:02:00,USR-0077,user.0077,Marketing,Marketing_Assets,low,API,165,BI_Tool,local_workstation,success,
ACC-001022,2026-04-24 13:19:00,USR-0091,user.0091,Finance,GL_Ledger,low,SELECT,370,SQL,local_workstation,success,
ACC-000703,2026-04-24 13:43:00,USR-0077,user.0077,Marketing,Source_Code,low,EXPORT,247,SQL,local_workstation,success,
ACC-001234,2026-04-24 13:49:00,USR-0066,user.0066,Finance,Marketing_Assets,low,API,123,API,local_workstation,success,
ACC-000254,2026-04-24 13:49:00,USR-0077,user.0077,Marketing,Source_Code,medium,SELECT,242,API,local_workstation,success,
ACC-001207,2026-04-24 13:54:00,USR-0050,user.0050,Finance,PII_Database,low,API,432,API,local_workstation,success,
ACC-001139,2026-04-24 13:54:00,USR-0062,user.0062,Engineering,GL_Ledger,low,SELECT,73,SQL,local_workstation,success,
ACC-001407,2026-04-24 14:02:00,USR-0036,user.0036,Finance,Customer_DB,low,API,214,SQL,local_workstation,success,
ACC-001173,2026-04-24 14:29:00,USR-0084,user.0084,Engineering,PII_Database,low,EXPORT,102,BI_Tool,internal_share,success,
ACC-001294,2026-04-24 14:33:00,USR-0076,user.0076,Finance,PII_Database,low,API,33,SQL,internal_share,success,
ACC-000069,2026-04-24 14:49:00,USR-0040,user.0040,Finance,Customer_DB,medium,SELECT,572,API,local_workstation,success,
ACC-000949,2026-04-24 15:18:00,USR-0013,user.0013,Marketing,Marketing_Assets,medium,API,240,API,internal_share,success,
ACC-000917,2026-04-24 15:48:00,USR-0031,user.0031,Engineering,Payroll,low,EXPORT,498,SQL,local_workstation,success,
ACC-001387,2026-04-24 15:52:00,USR-0008,user.0008,HR,Payroll,restricted,SELECT,41,BI_Tool,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000480,2026-04-24 15:53:00,USR-0092,user.0092,HR,Customer_DB,low,API,36,API,local_workstation,success,
ACC-001341,2026-04-24 16:15:00,USR-0072,user.0072,Engineering,GL_Ledger,low,SELECT,3998,BI_Tool,local_workstation,success,
ACC-000005,2026-04-24 16:17:00,USR-0028,user.0028,Engineering,Source_Code,low,SELECT,5395,SQL,cloud_storage,success,
ACC-000674,2026-04-24 16:21:00,USR-0073,user.0073,HR,Customer_DB,medium,API,1111,API,internal_share,success,
ACC-000419,2026-04-24 16:22:00,USR-0095,user.0095,Marketing,Source_Code,low,EXPORT,114,SQL,internal_share,success,
ACC-000645,2026-04-24 16:37:00,USR-0031,user.0031,Engineering,Source_Code,low,SELECT,724,SQL,local_workstation,success,
ACC-001444,2026-04-24 16:54:00,USR-0004,user.0004,Sales,Source_Code,low,SELECT,666,BI_Tool,local_workstation,success,
ACC-000446,2026-04-25 00:22:00,USR-0036,user.0036,Finance,Marketing_Assets,restricted,EXPORT,73636,API,personal_usb,success,NIGHT_BULK_EXPORT_CRITICAL
ACC-000343,2026-04-25 03:31:00,USR-0024,user.0024,IT,Customer_DB,restricted,SELECT,121703,API,personal_usb,success,NIGHT_BULK_EXPORT_CRITICAL
ACC-001159,2026-04-25 04:39:00,USR-0012,user.0012,Engineering,Marketing_Assets,low,EXPORT,55603,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001464,2026-04-25 05:37:00,USR-0092,user.0092,HR,PII_Database,low,SELECT,30564,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000325,2026-04-25 09:11:00,USR-0018,user.0018,IT,Customer_DB,medium,SELECT,416,BI_Tool,internal_share,success,
ACC-001499,2026-04-25 09:36:00,USR-0029,user.0029,Marketing,Payroll,medium,API,143,API,local_workstation,success,
ACC-000066,2026-04-25 09:38:00,USR-0072,user.0072,Engineering,Customer_DB,low,EXPORT,6528,API,internal_share,success,
ACC-000173,2026-04-25 10:02:00,USR-0093,user.0093,HR,GL_Ledger,low,SELECT,814,SQL,local_workstation,success,
ACC-001264,2026-04-25 10:28:00,USR-0048,user.0048,Sales,Customer_DB,low,EXPORT,73,BI_Tool,cloud_storage,success,
ACC-000855,2026-04-25 10:40:00,USR-0057,user.0057,Marketing,GL_Ledger,medium,EXPORT,829,BI_Tool,local_workstation,success,
ACC-000682,2026-04-25 11:12:00,USR-0073,user.0073,HR,GL_Ledger,low,EXPORT,641,API,local_workstation,success,
ACC-001399,2026-04-25 11:13:00,USR-0025,user.0025,IT,GL_Ledger,low,SELECT,127,API,local_workstation,success,
ACC-001300,2026-04-25 11:19:00,USR-0096,user.0096,IT,Customer_DB,low,API,1181,BI_Tool,internal_share,success,
ACC-000124,2026-04-25 11:27:00,USR-0024,user.0024,IT,Marketing_Assets,medium,SELECT,791,BI_Tool,internal_share,success,
ACC-001051,2026-04-25 11:30:00,USR-0020,user.0020,Finance,Source_Code,low,EXPORT,2022,BI_Tool,internal_share,success,
ACC-001053,2026-04-25 11:32:00,USR-0078,user.0078,Finance,Payroll,low,API,33,API,local_workstation,success,
ACC-001064,2026-04-25 11:32:00,USR-0019,user.0019,Marketing,Source_Code,low,EXPORT,278,SQL,internal_share,success,
ACC-000377,2026-04-25 11:44:00,USR-0066,user.0066,Finance,Payroll,low,API,223,API,internal_share,success,
ACC-001465,2026-04-25 11:53:00,USR-0077,user.0077,Marketing,GL_Ledger,low,EXPORT,114,SQL,internal_share,success,
ACC-001267,2026-04-25 12:03:00,USR-0073,user.0073,HR,Source_Code,low,SELECT,1185,SQL,local_workstation,success,
ACC-000108,2026-04-25 12:18:00,USR-0005,user.0005,Finance,Source_Code,medium,EXPORT,182,SQL,internal_share,success,
ACC-001441,2026-04-25 12:23:00,USR-0016,user.0016,IT,Payroll,low,API,421,API,internal_share,success,
ACC-000313,2026-04-25 12:35:00,USR-0064,user.0064,Finance,Customer_DB,low,EXPORT,47533,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000570,2026-04-25 12:58:00,USR-0005,user.0005,Finance,Marketing_Assets,low,SELECT,126,SQL,local_workstation,success,
ACC-000984,2026-04-25 13:09:00,USR-0043,user.0043,Marketing,Payroll,low,SELECT,6801,BI_Tool,local_workstation,success,
ACC-000952,2026-04-25 13:14:00,USR-0034,user.0034,Engineering,PII_Database,medium,API,45031,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000270,2026-04-25 13:20:00,USR-0037,user.0037,Sales,Source_Code,low,API,371,BI_Tool,local_workstation,success,
ACC-000601,2026-04-25 13:29:00,USR-0097,user.0097,IT,Customer_DB,low,EXPORT,131,API,local_workstation,success,
ACC-001310,2026-04-25 13:36:00,USR-0055,user.0055,IT,Source_Code,low,API,166,API,local_workstation,success,
ACC-001113,2026-04-25 14:07:00,USR-0019,user.0019,Marketing,Customer_DB,low,EXPORT,139,API,internal_share,success,
ACC-000901,2026-04-25 14:26:00,USR-0065,user.0065,Engineering,Payroll,low,SELECT,191,SQL,local_workstation,success,
ACC-001255,2026-04-25 14:58:00,USR-0012,user.0012,Engineering,GL_Ledger,low,API,638,SQL,internal_share,success,
ACC-001076,2026-04-25 15:03:00,USR-0077,user.0077,Marketing,Payroll,low,SELECT,241,SQL,local_workstation,success,
ACC-001006,2026-04-25 15:15:00,USR-0011,user.0011,HR,Source_Code,low,SELECT,472,BI_Tool,internal_share,success,
ACC-001333,2026-04-25 15:17:00,USR-0028,user.0028,Engineering,PII_Database,low,SELECT,5493,API,internal_share,success,
ACC-000472,2026-04-25 15:33:00,USR-0004,user.0004,Sales,Customer_DB,low,SELECT,605,API,local_workstation,success,
ACC-000619,2026-04-25 15:44:00,USR-0036,user.0036,Finance,Customer_DB,low,SELECT,470,BI_Tool,internal_share,success,
ACC-001061,2026-04-25 15:46:00,USR-0041,user.0041,IT,Source_Code,low,EXPORT,165,API,local_workstation,success,
ACC-000497,2026-04-25 15:46:00,USR-0034,user.0034,Engineering,PII_Database,medium,SELECT,31017,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000202,2026-04-25 15:49:00,USR-0078,user.0078,Finance,Payroll,low,EXPORT,42,SQL,internal_share,success,
ACC-000239,2026-04-25 15:58:00,USR-0018,user.0018,IT,PII_Database,low,SELECT,336,SQL,local_workstation,success,
ACC-000623,2026-04-25 16:01:00,USR-0033,user.0033,Engineering,GL_Ledger,low,API,808,BI_Tool,local_workstation,success,
ACC-000783,2026-04-25 16:09:00,USR-0039,user.0039,HR,Customer_DB,low,API,1189,API,local_workstation,success,
ACC-000090,2026-04-25 16:12:00,USR-0044,user.0044,IT,GL_Ledger,low,API,393,API,local_workstation,success,
ACC-000093,2026-04-25 16:14:00,USR-0037,user.0037,Sales,Payroll,medium,SELECT,655,BI_Tool,local_workstation,success,
ACC-000690,2026-04-25 16:26:00,USR-0048,user.0048,Sales,Customer_DB,low,API,84,SQL,cloud_storage,success,
ACC-000581,2026-04-25 16:30:00,USR-0091,user.0091,Finance,Marketing_Assets,medium,EXPORT,200,BI_Tool,local_workstation,success,
ACC-000145,2026-04-25 16:55:00,USR-0065,user.0065,Engineering,Marketing_Assets,low,SELECT,271,API,internal_share,success,
ACC-000716,2026-04-26 02:48:00,USR-0045,user.0045,IT,Source_Code,low,SELECT,46996,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001414,2026-04-26 04:19:00,USR-0078,user.0078,Finance,Marketing_Assets,low,API,43958,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001261,2026-04-26 05:12:00,USR-0076,user.0076,Finance,Source_Code,low,EXPORT,21535,BI_Tool,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001445,2026-04-26 09:20:00,USR-0058,user.0058,Marketing,Customer_DB,low,SELECT,698,API,cloud_storage,success,
ACC-000858,2026-04-26 09:29:00,USR-0063,user.0063,IT,Payroll,medium,API,11702,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000222,2026-04-26 10:01:00,USR-0006,user.0006,IT,Customer_DB,low,API,531,SQL,internal_share,success,
ACC-000802,2026-04-26 10:05:00,USR-0092,user.0092,HR,Payroll,low,SELECT,34,BI_Tool,local_workstation,success,
ACC-000985,2026-04-26 10:11:00,USR-0014,user.0014,Sales,Payroll,low,SELECT,281,API,internal_share,success,
ACC-000523,2026-04-26 10:19:00,USR-0089,user.0089,HR,Marketing_Assets,low,SELECT,659,SQL,local_workstation,success,
ACC-000886,2026-04-26 10:20:00,USR-0044,user.0044,IT,Payroll,medium,SELECT,729,BI_Tool,local_workstation,success,
ACC-000691,2026-04-26 10:26:00,USR-0064,user.0064,Finance,Source_Code,medium,API,32820,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000201,2026-04-26 10:32:00,USR-0018,user.0018,IT,Customer_DB,low,SELECT,748,BI_Tool,local_workstation,success,
ACC-000723,2026-04-26 10:41:00,USR-0045,user.0045,IT,PII_Database,low,API,594,BI_Tool,local_workstation,success,
ACC-001041,2026-04-26 10:50:00,USR-0034,user.0034,Engineering,PII_Database,low,SELECT,40,BI_Tool,cloud_storage,success,
ACC-000442,2026-04-26 10:52:00,USR-0001,user.0001,Sales,GL_Ledger,low,EXPORT,29,SQL,cloud_storage,success,
ACC-000284,2026-04-26 11:05:00,USR-0057,user.0057,Marketing,GL_Ledger,low,EXPORT,1230,SQL,internal_share,success,
ACC-001153,2026-04-26 11:05:00,USR-0037,user.0037,Sales,Payroll,low,API,769,SQL,local_workstation,success,
ACC-000260,2026-04-26 11:34:00,USR-0027,user.0027,Marketing,PII_Database,low,API,335,API,local_workstation,success,
ACC-000506,2026-04-26 11:35:00,USR-0064,user.0064,Finance,Source_Code,low,API,33089,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-001177,2026-04-26 12:06:00,USR-0099,user.0099,IT,Payroll,medium,SELECT,160,SQL,local_workstation,success,
ACC-000272,2026-04-26 12:09:00,USR-0098,user.0098,Engineering,Source_Code,low,API,71,API,local_workstation,success,
ACC-000236,2026-04-26 12:13:00,USR-0100,user.0100,HR,PII_Database,low,API,82,API,local_workstation,success,
ACC-000014,2026-04-26 12:27:00,USR-0085,user.0085,HR,Source_Code,low,SELECT,352,SQL,local_workstation,success,
ACC-000608,2026-04-26 12:31:00,USR-0034,user.0034,Engineering,GL_Ledger,low,SELECT,54,API,local_workstation,success,
ACC-000445,2026-04-26 12:39:00,USR-0005,user.0005,Finance,GL_Ledger,low,SELECT,142,SQL,local_workstation,success,
ACC-000781,2026-04-26 13:05:00,USR-0051,user.0051,IT,GL_Ledger,low,API,56,SQL,local_workstation,success,
ACC-000263,2026-04-26 13:10:00,USR-0067,user.0067,Marketing,PII_Database,medium,SELECT,268,SQL,internal_share,success,
ACC-001213,2026-04-26 13:16:00,USR-0100,user.0100,HR,PII_Database,restricted,SELECT,157,SQL,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000000,2026-04-26 13:21:00,USR-0046,user.0046,Engineering,Marketing_Assets,medium,SELECT,622,API,local_workstation,success,
ACC-000630,2026-04-26 13:31:00,USR-0009,user.0009,Engineering,GL_Ledger,low,SELECT,797,BI_Tool,internal_share,success,
ACC-000404,2026-04-26 13:38:00,USR-0038,user.0038,HR,Payroll,low,API,12,SQL,internal_share,success,
ACC-000331,2026-04-26 13:45:00,USR-0078,user.0078,Finance,Payroll,low,EXPORT,74,BI_Tool,internal_share,success,
ACC-000086,2026-04-26 14:04:00,USR-0007,user.0007,Engineering,Source_Code,low,API,726,API,local_workstation,success,
ACC-000451,2026-04-26 14:26:00,USR-0034,user.0034,Engineering,GL_Ledger,low,EXPORT,28827,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000197,2026-04-26 14:36:00,USR-0083,user.0083,IT,GL_Ledger,medium,SELECT,528,SQL,cloud_storage,success,
ACC-000441,2026-04-26 14:51:00,USR-0052,user.0052,Marketing,Customer_DB,low,EXPORT,333,API,internal_share,success,
